time_s,voltage_V,current_A,ah,wh,power_W,battery_temp_C,chamber_temp_C,ambient_temp_C,temperature_profile,test_group,test_type,cycle_name,cell_id,file_name,source_path,time_from_discharge_start_s,discharged_ah,soc_percent,ocv_V
17160.022000595927,3.92067,-0.14536,-0.65169,-2.62539,-0.5699085911999999,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,16860.002998262644,0.67886,77.33287477753923,3.92067
17220.025004446507,3.92003,-0.14454,-0.6541,-2.63486,-0.5666011362000001,25.64191,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,16920.006002113223,0.68127,77.25240491367019,3.92003
17280.02400510013,3.91938,-0.14536,-0.65652,-2.64433,-0.5697210768,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,16980.005002766848,0.68369,77.17160114995109,3.91938
17340.019998326898,3.9181,-0.14536,-0.65893,-2.6538,-0.5695350159999999,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17040.000995993614,0.6861,77.09113128608205,3.9181
17400.016001611948,3.91745,-0.14454,-0.66135,-2.66327,-0.566228223,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17099.996999278665,0.68852,77.01032752236294,3.91745
17460.01599803567,3.91681,-0.14536,-0.66377,-2.67273,-0.5693475015999999,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17159.996995702386,0.69094,76.92952375864384,3.91681
17520.02500668168,3.91617,-0.14454,-0.66618,-2.68219,-0.5660432118000001,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17220.006004348397,0.69335,76.8490538947748,3.91617
17580.023001506925,3.91552,-0.14454,-0.6686,-2.69165,-0.5659492608,25.64191,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17280.00399917364,0.69577,76.7682501310557,3.91552
17640.024003759027,3.91488,-0.14454,-0.67101,-2.70111,-0.5658567552,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17340.005001425743,0.69818,76.68778026718665,3.91488
17700.021002814174,3.91424,-0.14454,-0.67343,-2.71057,-0.5657642496,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17400.00200048089,0.7006,76.60697650346755,3.91424
17760.016000270844,3.91359,-0.14536,-0.67585,-2.72003,-0.5688794424,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17459.99699793756,0.70302,76.52617273974845,3.91359
17820.022997260094,3.91295,-0.14454,-0.67826,-2.72948,-0.565577793,25.64191,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17520.00399492681,0.70543,76.4457028758794,3.91295
17880.020006373525,3.91166,-0.14454,-0.68068,-2.73893,-0.5653913363999999,25.64191,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17580.00100404024,0.70785,76.3648991121603,3.91166
17940.01800119877,3.91102,-0.14454,-0.6831,-2.74838,-0.5652988308,25.44016,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17639.998998865485,0.7102700000000001,76.28409534844118,3.91102
18000.0260040164,3.91038,-0.14454,-0.68551,-2.75783,-0.5652063252,25.64191,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17700.007001683116,0.71268,76.20362548457216,3.91038
18060.023998841643,3.90973,-0.14454,-0.68793,-2.76728,-0.5651123742,25.44016,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17760.00499650836,0.7151000000000001,76.12282172085305,3.90973
18120.019006356597,3.90909,-0.14536,-0.69034,-2.77672,-0.5682253223999999,25.64191,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17820.000004023314,0.71751,76.04235185698401,3.90909
18180.019998550415,3.90845,-0.14536,-0.69276,-2.78617,-0.568132292,25.64191,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17880.00099621713,0.7199300000000001,75.9615480932649,3.90845
18240.02000503242,3.9078,-0.14536,-0.69518,-2.79561,-0.5680378079999999,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,17940.001002699137,0.72235,75.88074432954579,3.9078
18300.022998824716,3.90716,-0.14536,-0.69759,-2.80505,-0.5679447776,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18000.003996491432,0.7247600000000001,75.80027446567676,3.90716
18360.02499684691,3.90652,-0.14536,-0.70001,-2.81449,-0.5678517472,25.44016,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18060.005994513627,0.72718,75.71947070195766,3.90652
18420.025999099016,3.90523,-0.14536,-0.70242,-2.82392,-0.5676642328,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18120.006996765733,0.7295900000000001,75.63900083808862,3.90523
18480.019005015492,3.90459,-0.14454,-0.70484,-2.83336,-0.5643694386,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18180.00000268221,0.73201,75.55819707436952,3.90459
18540.024000406265,3.90394,-0.14536,-0.70725,-2.84279,-0.5674767183999999,25.64191,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18240.004998072982,0.7344200000000001,75.47772721050048,3.90394
18600.02300105989,3.9033,-0.14454,-0.70967,-2.85223,-0.564182982,25.42895,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18300.003998726606,0.73684,75.39692344678137,3.9033
18660.021005943418,3.9033,-0.14454,-0.71209,-2.86166,-0.564182982,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18360.002003610134,0.73926,75.31611968306227,3.9033
18720.016003400087,3.90201,-0.14536,-0.7145,-2.87109,-0.5671961736,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18419.997001066804,0.74167,75.23564981919323,3.90201
18780.02099879086,3.90137,-0.14454,-0.71692,-2.88051,-0.5639040198,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18480.001996457577,0.74409,75.15484605547412,3.90137
18840.026004239917,3.90073,-0.14536,-0.71933,-2.88994,-0.5670101127999999,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18540.007001906633,0.7465,75.07437619160508,3.90073
18900.018004328012,3.90008,-0.14454,-0.72175,-2.89936,-0.5637175632,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18599.99900199473,0.74892,74.99357242788598,3.90008
18960.018000751737,3.89944,-0.14454,-0.72417,-2.90878,-0.5636250575999999,25.64191,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18659.998998418454,0.75134,74.91276866416688,3.89944
19020.019003003836,3.8988,-0.14454,-0.72658,-2.9182,-0.563532552,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18720.000000670552,0.75375,74.83229880029783,3.8988
19080.028001591563,3.89815,-0.14454,-0.729,-2.92762,-0.563438601,25.64191,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18780.00899925828,0.75617,74.75149503657873,3.89815
19140.02500064671,3.89751,-0.14454,-0.73141,-2.93704,-0.5633460954,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18840.005998313427,0.75858,74.67102517270969,3.89751
19200.01999810338,3.89687,-0.14454,-0.73383,-2.94645,-0.5632535898,25.64191,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18900.000995770097,0.761,74.59022140899059,3.89687
19260.02300195396,3.89622,-0.14536,-0.73625,-2.95587,-0.5663545392,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,18960.003999620676,0.76342,74.50941764527148,3.89622
19320.022002607584,3.89558,-0.14536,-0.73866,-2.96528,-0.5662615087999999,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19020.0030002743,0.76583,74.42894778140244,3.89558
19380.024000629783,3.89494,-0.14536,-0.74108,-2.97469,-0.5661684784,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19080.0049982965,0.76825,74.34814401768334,3.89494
19440.023001283407,3.89429,-0.14454,-0.74349,-2.9841,-0.5628806766,25.64191,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19140.003998950124,0.77066,74.2676741538143,3.89429
19500.017998740077,3.89365,-0.14536,-0.74591,-2.9935,-0.565980964,25.64191,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19199.998996406794,0.77308,74.1868703900952,3.89365
19560.01800522208,3.89301,-0.14454,-0.74833,-3.00291,-0.5626956653999999,25.64191,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19259.999002888795,0.7755000000000001,74.10606662637609,3.89301
19620.0189974159,3.89236,-0.14536,-0.75074,-3.01231,-0.5657934496,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19319.999995082617,0.77791,74.02559676250705,3.89236
19680.017002299428,3.89172,-0.14536,-0.75316,-3.02171,-0.5657004191999999,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19379.997999966145,0.7803300000000001,73.94479299878793,3.89172
19740.026000887156,3.89108,-0.14454,-0.75557,-3.03111,-0.5624167032,25.64191,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19440.006998553872,0.78274,73.8643231349189,3.89108
19800.02500154078,3.89043,-0.14536,-0.75799,-3.04052,-0.5655129047999999,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19500.005999207497,0.7851600000000001,73.7835193711998,3.89043
19860.017001628876,3.88979,-0.14454,-0.76041,-3.04992,-0.5622302466,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19559.997999295592,0.7875800000000001,73.7027156074807,3.88979
19920.02199701965,3.88915,-0.14536,-0.76282,-3.05931,-0.565326844,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19620.002994686365,0.7899900000000001,73.62224574361166,3.88915
19980.0170045346,3.8885,-0.14454,-0.76524,-3.06871,-0.56204379,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19679.998002201315,0.7924100000000001,73.54144197989254,3.8885
20040.021999925375,3.88786,-0.14536,-0.76765,-3.0781,-0.5651393295999999,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19740.00299759209,0.7948200000000001,73.46097211602351,3.88786
20100.02200640738,3.88721,-0.14536,-0.77007,-3.08749,-0.5650448456,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19800.003004074097,0.7972400000000001,73.38016835230441,3.88721
20160.0220028311,3.88657,-0.14454,-0.77249,-3.09689,-0.5617648278,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19860.003000497818,0.79966,73.2993645885853,3.88657
20220.0240008533,3.88593,-0.14536,-0.7749,-3.10628,-0.5648587848,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19920.004998520017,0.8020700000000001,73.21889472471626,3.88593
20280.023001506925,3.88464,-0.14454,-0.77732,-3.11566,-0.5614858656,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,19980.00399917364,0.80449,73.13809096099715,3.88464
20340.017003193498,3.88464,-0.14454,-0.77973,-3.12505,-0.5614858656,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,20039.998000860214,0.8069000000000001,73.05762109712812,3.88464
20400.01600384712,3.884,-0.14536,-0.78215,-3.13443,-0.5645782399999999,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,20099.997001513835,0.80932,72.97681733340902,3.884
20460.023000836372,3.88335,-0.14454,-0.78457,-3.14381,-0.561299409,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,20160.00399850309,0.81174,72.89601356968991,3.88335
20520.0210057199,3.88271,-0.14536,-0.78698,-3.1532,-0.5643907255999999,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,20220.002003386617,0.81415,72.81554370582087,3.88271
20580.028998479247,3.88207,-0.14536,-0.7894,-3.16257,-0.5642976952,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,20280.009996145964,0.81657,72.73473994210177,3.88207
20640.02300016582,3.88142,-0.14454,-0.79181,-3.17195,-0.5610204468,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,20340.003997832537,0.81898,72.65427007823273,3.88142
20700.02499818802,3.88078,-0.14454,-0.79423,-3.18133,-0.5609279412,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,20400.005995854735,0.8214,72.57346631451362,3.88078
20760.02600044012,3.88014,-0.14454,-0.79665,-3.1907,-0.5608354356,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,20460.006998106837,0.82382,72.49266255079452,3.88014
20820.02599686384,3.87949,-0.14536,-0.79906,-3.20007,-0.5639226664,25.85486,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,20520.006994530555,0.82623,72.41219268692548,3.87949
20880.021004378796,3.87885,-0.14536,-0.80148,-3.20945,-0.5638296359999999,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,20580.002002045512,0.82865,72.33138892320638,3.87885
20940.01899920404,3.87821,-0.14536,-0.80389,-3.21882,-0.5637366055999999,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,20639.999996870756,0.83106,72.25091905933733,3.87821
21000.022998824716,3.87756,-0.14536,-0.80631,-3.22818,-0.5636421215999999,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,20700.003996491432,0.83348,72.17011529561823,3.87756
21060.01800633967,3.87628,-0.14454,-0.80873,-3.23755,-0.5602775112,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,20759.999004006386,0.8359,72.08931153189913,3.87628
